id;stock;news_dt;check_day;open;close;high;low;volume;change;sentiment_summary_avg;sentiment_summary_med;sentiment_title_avg;sentiment_title_med
AAPL_2021-01-19;AAPL;2021-01-19 11:45:52;2021-01-19;0;0;0;0;0;UNCHECKED;-0.2352;-0.2289;-0.0969333333333333;-0.0516
AAPL_2021-01-18;AAPL;2021-01-18 17:47:18;2021-01-18;0;0;0;0;0;UNCHECKED;0.2007;0.0;0.0740142857142857;0.0
AAPL_2021-01-17;AAPL;2021-01-17 20:51:37;2021-01-18;0;0;0;0;0;UNCHECKED;-0.39185;-0.39185;0.20095;0.20095
AAPL_2021-01-16;AAPL;2021-01-16 19:44:30;2021-01-18;0;0;0;0;0;UNCHECKED;0.2041333333333333;0.0;0.0;0.0
AAPL_2021-01-15;AAPL;2021-01-15 23:07:23;2021-01-18;0;0;0;0;0;UNCHECKED;0.69116;0.8402;0.10212;0.0
MSFT_2021-01-19;MSFT;2021-01-19 00:00:00;2021-01-19;0;0;0;0;0;UNCHECKED;0.34;0.34;0.7316;0.7316
MSFT_2021-01-18;MSFT;2021-01-18 20:04:00;2021-01-19;0;0;0;0;0;UNCHECKED;0.2067666666666666;0.0258;0.1842;0.0772
MSFT_2021-01-17;MSFT;2021-01-17 23:42:00;2021-01-18;0;0;0;0;0;UNCHECKED;-0.836;-0.836;-0.8225;-0.8225
MSFT_2021-01-16;MSFT;2021-01-16 13:00:07;2021-01-18;0;0;0;0;0;UNCHECKED;0.8126;0.8126;0.7096;0.7096
MSFT_2021-01-15;MSFT;2021-01-15 19:01:00;2021-01-15;0;0;0;0;0;UNCHECKED;0.5646444444444445;0.6908;0.0853111111111111;0.0
NFLX_2021-01-18;NFLX;2021-01-18 20:33:00;2021-01-19;0;0;0;0;0;UNCHECKED;0.3328285714285714;0.296;0.1472;0.0
NFLX_2021-01-17;NFLX;2021-01-17 14:01:00;2021-01-18;0;0;0;0;0;UNCHECKED;-0.093525;-0.00645;-0.0799999999999999;-0.11315
NFLX_2021-01-16;NFLX;2021-01-16 21:00:24;2021-01-18;0;0;0;0;0;UNCHECKED;0.1868;0.1868;0.0542999999999999;0.0542999999999999
NFLX_2021-01-15;NFLX;2021-01-15 22:21:45;2021-01-18;0;0;0;0;0;UNCHECKED;0.249725;0.148;0.1922;0.1935
FSLY_2021-01-14;FSLY;2021-01-14 22:50:10;2021-01-15;0;0;0;0;0;UNCHECKED;0.0;0.0;0.17;0.17
FSLY_2021-01-13;FSLY;2021-01-13 12:30:00;2021-01-13;0;0;0;0;0;UNCHECKED;0.9393;0.9393;0.2023;0.2023
FSLY_2021-01-12;FSLY;2021-01-12 13:30:00;2021-01-12;0;0;0;0;0;UNCHECKED;-0.3603;-0.3603;-0.4939;-0.4939
FSLY_2021-01-11;FSLY;2021-01-11 13:30:00;2021-01-11;0;0;0;0;0;UNCHECKED;0.4416;0.4416;0.3592;0.3592
FSLY_2021-01-10;FSLY;2021-01-10 10:51:00;2021-01-11;0;0;0;0;0;UNCHECKED;0.9217;0.9217;0.25;0.25
FSLY_2021-01-08;FSLY;2021-01-08 17:42:44;2021-01-08;0;0;0;0;0;UNCHECKED;0.7976333333333333;0.7783;0.0674333333333333;0.0
FSLY_2021-01-05;FSLY;2021-01-05 22:45:10;2021-01-06;0;0;0;0;0;UNCHECKED;0.3548;0.3548;-0.0129;-0.0129
FSLY_2020-12-31;FSLY;2020-12-31 12:53:00;2020-12-31;0;0;0;0;0;UNCHECKED;-0.2165;-0.2165;0.24695;0.24695
FSLY_2020-12-29;FSLY;2020-12-29 22:45:10;2020-12-30;0;0;0;0;0;UNCHECKED;0.0;0.0;0.0;0.0
FSLY_2020-12-28;FSLY;2020-12-28 15:30:00;2020-12-28;0;0;0;0;0;UNCHECKED;0.38635;0.38635;0.1909;0.1909
FSLY_2020-12-26;FSLY;2020-12-26 11:05:00;2020-12-28;0;0;0;0;0;UNCHECKED;-0.1779;-0.1779;-0.1531;-0.1531
FSLY_2020-12-25;FSLY;2020-12-25 11:06:00;2020-12-25;0;0;0;0;0;UNCHECKED;0.4404;0.4404;0.2023;0.2023
FSLY_2020-12-23;FSLY;2020-12-23 17:11:51;2020-12-23;0;0;0;0;0;UNCHECKED;0.8402;0.8402;0.2023;0.2023
WISH_2021-01-16;WISH;2021-01-16 18:51:47;2021-01-18;0;0;0;0;0;UNCHECKED;0.8331;0.8331;0.0;0.0
WISH_2021-01-13;WISH;2021-01-13 15:25:40;2021-01-13;0;0;0;0;0;UNCHECKED;0.95475;0.95475;0.0;0.0
WISH_2021-01-11;WISH;2021-01-11 21:05:00;2021-01-12;0;0;0;0;0;UNCHECKED;0.3726;0.4215;0.2836333333333333;0.2023
WISH_2020-12-23;WISH;2020-12-23 17:50:00;2020-12-23;0;0;0;0;0;UNCHECKED;0.7579;0.7579;0.0;0.0
WISH_2020-12-18;WISH;2020-12-18 11:00:00;2020-12-18;0;0;0;0;0;UNCHECKED;0.4716;0.4716;0.43435;0.43435
WISH_2020-12-17;WISH;2020-12-17 19:47:00;2020-12-17;0;0;0;0;0;UNCHECKED;0.45405;0.45405;0.1591;0.1591
WISH_2020-12-16;WISH;2020-12-16 22:34:00;2020-12-17;0;0;0;0;0;UNCHECKED;0.5199;0.5994;0.2834;0.34
WISH_2020-12-15;WISH;2020-12-15 21:13:24;2020-12-16;0;0;0;0;0;UNCHECKED;0.82905;0.82905;0.21385;0.21385
WISH_2020-12-11;WISH;2020-12-11 19:16:04;2020-12-11;0;0;0;0;0;UNCHECKED;0.955;0.955;0.0516;0.0516
WISH_2020-12-09;WISH;2020-12-09 22:00:26;2020-12-10;0;0;0;0;0;UNCHECKED;0.9909;0.9909;0.0;0.0
