,open,high,low,close,adjclose,volume,ticker
2019-06-14,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,900,ETHE
2019-06-17,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,0,ETHE
2019-06-18,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,0,ETHE
2019-06-19,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,6.6666669845581055,0,ETHE
2019-06-20,33.33333206176758,33.33333206176758,33.33333206176758,33.33333206176758,33.33333206176758,7200,ETHE
2019-06-21,41.10555648803711,65.55555725097656,41.10555648803711,64.44444274902344,64.44444274902344,32400,ETHE
2019-06-24,67.77777862548828,67.77777862548828,8.88888931274414,14.666666984558105,14.666666984558105,442800,ETHE
2019-06-25,16.11111068725586,25.55666732788086,13.88888931274414,24.666667938232422,24.666667938232422,61200,ETHE
2019-06-26,33.33333206176758,55.552223205566406,18.333332061767578,18.333332061767578,18.333332061767578,148500,ETHE
2019-06-27,22.77777862548828,25.666667938232422,13.866666793823242,13.88888931274414,13.88888931274414,180000,ETHE
2019-06-28,16.666667938232422,19.44444465637207,13.300000190734863,13.333333015441895,13.333333015441895,162000,ETHE
2019-07-01,13.332221984863281,13.332221984863281,8.555556297302246,8.666666984558105,8.666666984558105,395100,ETHE
2019-07-02,8.88888931274414,11.11111068725586,6.3333330154418945,11.11111068725586,11.11111068725586,237600,ETHE
2019-07-03,12.222222328186035,13.333333015441895,10.11111068725586,12.0,12.0,46800,ETHE
2019-07-05,11.666666984558105,11.666666984558105,8.668889045715332,8.88888931274414,8.88888931274414,225000,ETHE
2019-07-08,9.131111145019531,9.45888900756836,8.622221946716309,8.694443702697754,8.694443702697754,175500,ETHE
2019-07-09,8.666666984558105,8.88888931274414,7.555555820465088,7.777778148651123,7.777778148651123,207900,ETHE
2019-07-10,7.777778148651123,7.888888835906982,6.5833330154418945,6.6666669845581055,6.6666669845581055,361800,ETHE
2019-07-11,6.6666669845581055,6.777778148651123,6.111111164093018,6.111111164093018,6.111111164093018,216900,ETHE
2019-07-12,6.111111164093018,6.3222222328186035,6.02222204208374,6.1666669845581055,6.1666669845581055,235800,ETHE
2019-07-15,5.6666669845581055,6.361111164093018,5.222221851348877,6.111111164093018,6.111111164093018,232200,ETHE
2019-07-16,6.111111164093018,6.111111164093018,5.355556011199951,5.6666669845581055,5.6666669845581055,142200,ETHE
2019-07-17,5.444444179534912,5.944444179534912,5.444444179534912,5.777778148651123,5.777778148651123,80100,ETHE
2019-07-18,5.888888835906982,6.111111164093018,5.755556106567383,5.972221851348877,5.972221851348877,79200,ETHE
2019-07-19,6.111111164093018,6.111111164093018,5.777778148651123,5.777778148651123,5.777778148651123,59400,ETHE
2019-07-22,5.866666793823242,5.866666793823242,5.001222133636475,5.3333330154418945,5.3333330154418945,100800,ETHE
2019-07-23,5.111111164093018,5.111111164093018,4.725555896759033,4.888888835906982,4.888888835906982,84600,ETHE
2019-07-24,5.3333330154418945,5.3333330154418945,4.6666669845581055,4.6666669845581055,4.6666669845581055,100800,ETHE
